CustomerID,Age,Gender,City,AnnualIncome,MembershipTier,PreferredChannel,TenureMonths,RecencyDays,Frequency,MonetaryTotal,AvgBasketValue,Segment,PC1,PC2,SegmentName
CUST-10909,29.0,Non-Binary,Los Angeles,35327.72,Basic,Mobile App,5,67,1,154.3,53.17,0,-2.2488202461530595,0.5590990115951043,New / Low-Engagement
CUST-10870,44.0,Male,Chicago,36241.15,Basic,Online,3,101,3,50.53,75.22,0,-2.0770222685426165,1.3933552414438561,New / Low-Engagement
CUST-11152,28.0,Female,Miami,45914.01,Gold,Online,10,18,14,672.99,16.43,3,-1.0788275603322555,-0.935547549322488,Young Digital Shoppers
CUST-10300,40.0,Male,Phoenix,33112.65,Silver,Online,1,22,12,861.65,31.05,3,-1.1315556743754116,-0.5568292819306649,Young Digital Shoppers
CUST-10478,47.0,Female,Chicago,126633.37,Basic,In-Store,64,6,28,3947.19,69.33,2,3.4892363321030526,-0.8826588115412091,High-Value Loyalists
CUST-10356,31.0,Male,Chicago,71636.93,Silver,Online,36,4,29,2976.97,154.45,2,1.6446617881187693,-1.209681577005871,High-Value Loyalists
CUST-11164,21.0,Male,Austin,46140.31,Gold,In-Store,21,28,24,766.94,38.95,3,-0.6661553864262381,-1.3948143668913866,Young Digital Shoppers
CUST-10673,68.0,Female,Chicago,96296.23,Basic,Online,29,84,7,2714.49,385.98,1,1.8226503321904826,3.0969367930558853,Occasional Big Spenders
CUST-10260,34.0,Female,Houston,31041.56,Basic,In-Store,12,31,26,769.48,39.17,3,-0.6686660880157672,-1.2919741724917477,Young Digital Shoppers
CUST-10889,27.0,Male,Denver,53388.93,Basic,In-Store,8,50,1,163.98,46.4,0,-1.8728450161765036,0.4059781550013172,New / Low-Engagement
CUST-10631,44.0,Female,Phoenix,80958.05,Silver,Online,24,50,3,1242.37,271.36,1,0.2606812890780758,1.7106150690176425,Occasional Big Spenders
CUST-11061,24.0,Male,Los Angeles,39482.22,Basic,Online,12,25,21,1044.66,39.85,3,-0.863678151731661,-1.220369500275496,Young Digital Shoppers
CUST-11116,23.0,Male,Atlanta,38394.48,Gold,Mobile App,31,6,22,847.18,35.37,3,-0.3440983140541773,-1.8413247982560481,Young Digital Shoppers
CUST-10335,34.0,Male,Los Angeles,34300.86,Basic,Online,35,33,19,606.58,27.93,4,-0.43345896913501275,-1.208792976732944,Budget Shoppers
CUST-11026,24.0,Female,New York,42350.0,Silver,In-Store,4,31,13,904.24,32.36,3,-1.4033993450382545,-0.6543635121019568,Young Digital Shoppers
CUST-10975,32.0,Female,Austin,39152.82,Silver,Online,6,95,1,138.18,59.12,0,-2.323991710478246,1.1165799341295557,New / Low-Engagement
CUST-10671,54.0,Male,Seattle,171309.41,Gold,Online,23,56,4,2195.43,363.52,1,2.1691358359223365,3.4200033500987166,Occasional Big Spenders
CUST-11025,22.0,Male,Seattle,34059.18,Basic,In-Store,3,29,19,1113.09,27.89,3,-1.3042989697890748,-1.1080511220634965,Young Digital Shoppers
CUST-11066,25.0,Female,Los Angeles,47908.82,Gold,Online,19,13,10,1017.63,62.52,3,-0.8015572758382948,-0.7625493412799377,Young Digital Shoppers
CUST-10547,33.0,Non-Binary,Boston,122919.0,Silver,Online,59,24,27,2901.75,117.69,2,2.5335010501402566,-0.5735883442570804,High-Value Loyalists
CUST-10145,39.0,Female,Atlanta,48102.35,Silver,In-Store,38,20,17,696.0,15.43,4,-0.012409235275634704,-1.1589009496968206,Budget Shoppers
CUST-10581,60.0,Non-Binary,Portland,104723.38,Basic,Online,24,24,5,2628.82,351.53,1,1.9267582827703542,2.1083707376531753,Occasional Big Spenders
CUST-10330,35.0,Male,Phoenix,30229.19,Gold,Online,45,24,21,1154.94,21.73,4,0.08258489519800956,-1.6185067177657149,Budget Shoppers
CUST-11035,25.0,Female,Los Angeles,47196.4,Gold,Online,4,23,24,1353.59,18.34,3,-0.7532280676655979,-1.2809817850619338,Young Digital Shoppers
CUST-10420,42.0,Male,New York,107785.56,Silver,Mobile App,58,10,22,4510.62,71.99,2,2.923171039399574,-0.7658299973325755,High-Value Loyalists
CUST-11190,26.0,Male,Denver,45323.25,Basic,In-Store,28,29,3,767.18,43.7,3,-1.1025974863636259,-0.37854174099508076,Young Digital Shoppers
CUST-10770,32.0,Male,Portland,49283.11,Gold,Mobile App,2,84,1,20.09,39.63,0,-2.279077777224182,1.0254945392972963,New / Low-Engagement
CUST-10298,35.0,Male,Denver,46555.1,Silver,Online,24,24,16,689.52,48.01,3,-0.45832606137907744,-0.8338652031885541,Young Digital Shoppers
CUST-10706,57.0,Male,Chicago,133550.11,Gold,In-Store,10,50,5,2366.76,473.84,1,1.8712202987639344,3.4992559050500396,Occasional Big Spenders
CUST-10409,35.0,Male,Portland,72882.67,Gold,Mobile App,56,10,28,6102.37,113.98,2,3.0678351019858345,-1.3776982755612175,High-Value Loyalists
CUST-11063,22.0,Female,Houston,25825.97,Basic,Online,27,6,25,726.12,48.71,3,-0.5277097100599487,-2.0466834324826526,Young Digital Shoppers
CUST-10607,60.0,Male,Phoenix,112284.8,Silver,Online,31,70,7,1757.29,434.51,1,1.7769914214137792,3.1074652610223343,Occasional Big Spenders
CUST-10893,33.0,Male,Houston,53188.11,Silver,Online,1,66,2,139.78,39.92,0,-1.998769052913281,0.7688130984260368,New / Low-Engagement
CUST-10498,32.0,Female,Atlanta,84723.22,Gold,Mobile App,53,5,33,4054.39,136.63,2,2.670090249652328,-1.4776670862445,High-Value Loyalists
CUST-10108,49.0,Male,Portland,40405.02,Silver,Online,19,19,24,360.63,17.38,4,-0.1326770145807703,-1.1949417722860705,Budget Shoppers
CUST-11106,20.0,Male,Portland,38103.37,Platinum,Online,15,19,20,801.62,54.0,3,-0.9497055723344768,-1.3299342066575435,Young Digital Shoppers
CUST-10126,44.0,Male,Atlanta,42352.72,Silver,Online,34,27,19,619.27,14.92,4,-0.05872617390411542,-1.0797298306242304,Budget Shoppers
CUST-10471,49.0,Male,Portland,89342.27,Silver,Mobile App,71,7,34,5144.48,133.74,2,3.972196240200365,-1.3628024871371984,High-Value Loyalists
CUST-10421,46.0,Non-Binary,Seattle,100844.58,Silver,Online,41,15,37,4443.28,189.74,2,3.2827427927411277,-0.704751026974763,High-Value Loyalists
CUST-10742,28.0,Male,New York,40224.95,Platinum,Online,8,79,2,174.72,72.27,0,-2.1595132928350984,0.7914129295641855,New / Low-Engagement
CUST-11150,23.0,Female,Chicago,41283.51,Silver,In-Store,14,0,25,769.41,16.8,3,-0.6154624174591043,-1.9247257051786841,Young Digital Shoppers
CUST-10247,57.0,Male,Austin,47693.575,Gold,Online,40,41,21,0.0,21.98,4,0.2665776524639152,-0.7045583127226016,Budget Shoppers
CUST-10268,49.0,Male,New York,45510.88,Basic,Online,29,18,14,822.84,40.67,4,0.031610306789796955,-0.6961784664895719,Budget Shoppers
CUST-10546,50.0,Female,Los Angeles,118477.37,Silver,Online,40,11,11,4748.55,214.15,2,2.883586548320132,0.8478148136967067,High-Value Loyalists
CUST-10050,48.0,Male,Houston,23099.61,Basic,Online,16,52,17,771.1,16.57,4,-0.8393476253982506,-0.5317494621697181,Budget Shoppers
CUST-10162,52.0,Female,Atlanta,39200.1,Gold,In-Store,13,25,20,671.92,32.6,4,-0.25749600461918903,-0.7386345261906107,Budget Shoppers
CUST-10208,25.0,Female,Austin,49256.75,Basic,Online,28,52,14,782.46,34.99,3,-0.9095324194714426,-0.53514035358239,Young Digital Shoppers
CUST-10578,34.0,Male,Austin,78033.74,Silver,Online,33,86,4,340.26,478.87,1,0.0868957075204037,2.8067950571081206,Occasional Big Spenders
CUST-10514,56.0,Female,Seattle,72551.26,Silver,Online,30,4,23,3769.94,146.94,2,2.2282694134073227,-0.44630205984571647,High-Value Loyalists
CUST-10068,44.0,Male,Denver,66491.8,Basic,In-Store,36,15,14,828.69,22.29,4,0.3086752650649777,-0.7388337063421079,Budget Shoppers
CUST-11163,28.0,Male,Portland,38388.88,Platinum,Online,1,19,19,1104.13,40.1,3,-1.0221519585070893,-1.03713462899665,Young Digital Shoppers
CUST-10346,44.0,Male,Atlanta,58180.6,Gold,Mobile App,56,4,27,5184.22,121.48,2,2.860285779172154,-1.4186200908611433,High-Value Loyalists
CUST-10343,40.0,Female,Los Angeles,93470.41,Gold,Mobile App,30,0,28,3864.17,165.83,2,2.3423320342886527,-0.6890235633509635,High-Value Loyalists
CUST-10707,55.0,Female,Boston,136040.69,Basic,In-Store,36,35,5,2312.96,380.07,1,2.3385786569533975,2.55318934044754,Occasional Big Spenders
CUST-10800,29.0,Male,Austin,44520.85,Silver,In-Store,5,68,1,156.24,64.91,0,-2.112042069922034,0.7350492051800112,New / Low-Engagement
CUST-10759,35.0,Male,Seattle,56973.52,Silver,Mobile App,5,71,3,160.71,52.72,0,-1.7744884312048947,0.8893876488993079,New / Low-Engagement
CUST-10002,49.0,Male,Portland,22746.72,Silver,Online,46,6,22,863.15,47.65,4,0.5437497272910033,-1.7031291329507348,Budget Shoppers
CUST-10308,38.0,Male,Denver,50599.2,Basic,In-Store,12,20,7,448.29,49.35,3,-0.9561459640469889,-0.23083862548906442,Young Digital Shoppers
CUST-10882,37.0,Male,New York,31504.97,Basic,Online,2,78,2,151.6,38.9,0,-2.242994996452525,0.7536495908693503,New / Low-Engagement
CUST-10826,34.0,Female,Denver,36660.64,Basic,In-Store,2,88,1,197.07,72.21,0,-2.284653368659889,1.1121153430822028,New / Low-Engagement
CUST-11075,31.0,Non-Binary,Houston,38745.14,Gold,In-Store,29,12,8,842.0,33.79,3,-0.7095265654974138,-0.9303898238155879,Young Digital Shoppers
CUST-10645,47.0,Female,Boston,93985.14,Basic,Online,7,31,5,3215.93,282.9,1,1.0136215558533626,1.7751835114093417,Occasional Big Spenders
CUST-10758,53.0,Female,Los Angeles,47195.99,Silver,Online,2,79,2,190.53,88.87,0,-1.4872003898640407,1.445782434685258,New / Low-Engagement
CUST-10006,27.0,Female,Denver,48567.03,Silver,Mobile App,15,4,10,611.84,29.0,3,-0.9664988277266571,-0.961408381264194,Young Digital Shoppers
CUST-10936,30.0,Female,Miami,17270.83,Gold,In-Store,13,64,3,159.77,41.95,0,-2.1961935762700433,0.07774399307267313,New / Low-Engagement
CUST-11089,31.0,Female,Chicago,60129.48,Basic,Online,23,17,15,851.71,40.44,3,-0.3578234582732772,-0.8250710817122211,Young Digital Shoppers
CUST-10620,68.0,Non-Binary,Portland,102388.41,Basic,Mobile App,36,50,6,2907.65,252.48,1,2.063042543153413,2.025069517117201,Occasional Big Spenders
CUST-10639,59.0,Male,Miami,151936.56,Basic,In-Store,4,4,6,1828.46,481.37,1,2.28721415613673,3.0733727876442716,Occasional Big Spenders
CUST-10793,46.0,Non-Binary,Los Angeles,48263.78,Silver,In-Store,5,41,2,161.15,45.77,0,-1.38359011300365,0.5135530507185966,New / Low-Engagement
CUST-10991,18.0,Male,Houston,41270.64,Platinum,Mobile App,3,75,1,119.51,58.69,0,-2.5840152744349805,0.6150560131893954,New / Low-Engagement
CUST-10616,49.0,Female,Austin,107378.06,Gold,In-Store,22,44,8,4256.22,237.69,1,1.8107665768467822,1.672768115015127,Occasional Big Spenders
CUST-10009,50.0,Female,Denver,36923.47,Platinum,Mobile App,6,33,19,759.98,25.48,4,-0.5932733666411949,-0.5744030722740835,Budget Shoppers
CUST-10034,29.0,Female,Miami,34925.96,Basic,Online,38,14,12,737.29,19.77,3,-0.5497220690667605,-1.3311235843243163,Young Digital Shoppers
CUST-10584,64.0,Female,Denver,108880.71,Silver,Online,25,82,5,1022.98,449.71,1,1.329492154885735,3.552799908481519,Occasional Big Spenders
CUST-10122,52.0,Male,Portland,40825.08,Gold,In-Store,45,13,17,633.02,20.58,4,0.46075137001244854,-1.1935134868579684,Budget Shoppers
CUST-10511,41.0,Female,Austin,47693.575,Basic,Mobile App,71,11,32,4007.8,87.62,2,2.643794409604132,-2.0416035336631833,High-Value Loyalists
CUST-10182,39.0,Male,Atlanta,47693.575,Basic,Online,40,47,15,1099.26,20.4,4,-0.12624953035207864,-0.6401858868518471,Budget Shoppers
CUST-10410,37.0,Male,Phoenix,103499.36,Basic,In-Store,71,16,31,4473.13,187.58,2,3.5553773027417206,-0.888703003146367,High-Value Loyalists
CUST-11088,23.0,Female,Los Angeles,45953.84,Silver,Mobile App,18,27,9,748.25,25.08,3,-1.2330722530575906,-0.6990533918350484,Young Digital Shoppers
CUST-11137,21.0,Male,Phoenix,38990.5,Silver,Mobile App,8,7,9,1162.93,40.38,3,-1.2669168190008346,-0.9526595164821833,Young Digital Shoppers
CUST-10161,32.0,Non-Binary,Phoenix,48855.96,Silver,Online,38,43,15,857.21,17.79,4,-0.398708433865137,-0.799239957145092,Budget Shoppers
CUST-10763,38.0,Male,Austin,41665.99,Silver,Online,3,33,3,85.75,28.27,0,-1.6943194433024806,0.07089229487486746,New / Low-Engagement
CUST-10922,23.0,Male,Denver,49928.81,Basic,Online,1,11,0,27.56,54.53,3,-1.9168633288199013,-0.16352651482623762,Young Digital Shoppers
CUST-10973,33.0,Male,New York,15000.0,Silver,In-Store,4,63,2,110.38,23.18,0,-2.4385605716909535,0.15778931851391406,New / Low-Engagement
CUST-10389,53.0,Male,Houston,113547.5,Gold,In-Store,42,6,13,3266.73,132.23,2,2.3845393237674957,0.28949424149161473,High-Value Loyalists
CUST-10954,39.0,Male,Denver,58244.82,Gold,In-Store,1,92,1,68.9,59.8,0,-2.0026161414666754,1.4785003658333065,New / Low-Engagement
CUST-10236,51.0,Female,Denver,41344.92,Basic,Online,33,28,12,761.11,17.46,4,-0.10330183776812608,-0.6039716052386499,Budget Shoppers
CUST-11158,23.0,Male,Los Angeles,39214.03,Silver,In-Store,1,0,18,588.38,45.56,3,-1.175879192252336,-1.347869189373683,Young Digital Shoppers
CUST-10385,53.0,Female,Portland,54532.95,Gold,In-Store,56,11,37,3321.23,174.28,2,2.8633707620954723,-1.4463792449541433,High-Value Loyalists
CUST-10878,24.0,Male,Portland,31148.72,Silver,In-Store,4,95,3,38.28,49.99,0,-2.6739613363307915,0.7733029771163233,New / Low-Engagement
CUST-10465,54.0,Female,Miami,96178.06,Basic,In-Store,64,6,22,5355.47,157.73,2,3.7512999224525045,-0.4634862475875787,High-Value Loyalists
CUST-11162,22.0,Male,Austin,42331.48,Silver,Mobile App,9,7,31,775.94,26.41,3,-0.5718875173169132,-2.000145019174607,Young Digital Shoppers
CUST-11053,18.0,Female,Miami,37686.29,Silver,In-Store,12,26,18,1308.03,42.42,3,-1.069796381536044,-1.1765869976090382,Young Digital Shoppers
CUST-10859,27.0,Female,Phoenix,25768.22,Silver,In-Store,10,106,4,112.97,18.49,0,-2.6307582542924637,0.6852642647886077,New / Low-Engagement
CUST-10272,57.0,Male,Portland,34958.9,Gold,Online,29,27,16,709.56,23.63,4,0.030344722272379797,-0.7080329309740268,Budget Shoppers
CUST-10241,42.0,Male,Denver,33929.66,Platinum,Mobile App,23,25,11,100.95,19.69,4,-0.8919440202704122,-0.7249377942991508,Budget Shoppers
CUST-10781,41.0,Female,Phoenix,56232.81,Silver,In-Store,8,69,4,110.5,34.41,0,-1.5597289080316565,0.7919120520454287,New / Low-Engagement
CUST-10930,40.0,Female,Miami,35527.65,Basic,In-Store,6,78,1,104.2,43.88,0,-2.056119469647179,0.8748388096006919,New / Low-Engagement
CUST-10476,40.0,Female,Chicago,70072.12,Gold,In-Store,52,11,24,3986.48,152.18,2,2.3301179890613817,-0.9196573192385864,High-Value Loyalists
CUST-10249,48.0,Female,Chicago,32050.16,Gold,Mobile App,58,25,19,1084.61,34.37,4,0.6886692736997674,-1.3608306759593443,Budget Shoppers
CUST-11105,30.0,Male,New York,46424.26,Gold,Online,4,17,22,957.45,15.57,3,-0.7812045067066086,-1.2191466567170077,Young Digital Shoppers
CUST-10561,39.0,Male,Atlanta,133218.8,Basic,Online,14,80,4,2707.49,413.41,1,1.1507119048291725,3.4078111136569857,Occasional Big Spenders
CUST-10483,35.0,Female,Miami,68071.38,Basic,Online,58,13,13,5342.02,114.39,2,2.262162912448776,-0.7078342947116388,High-Value Loyalists
CUST-10953,22.0,Male,Phoenix,61496.84,Basic,Online,1,123,2,233.41,60.47,0,-2.5953185858323904,1.6755124776563677,New / Low-Engagement
CUST-10051,56.0,Female,Seattle,44812.66,Gold,Mobile App,38,32,9,713.94,22.87,4,0.05193964658732355,-0.30718877204241046,Budget Shoppers
CUST-10275,53.0,Female,Chicago,28175.81,Silver,In-Store,40,18,9,553.64,15.05,4,-0.1467254082244852,-0.8382219323880579,Budget Shoppers
CUST-10487,49.0,Male,Seattle,92320.69,Basic,In-Store,45,10,15,4939.19,139.71,2,2.67269531913448,-0.06061949758912837,High-Value Loyalists
CUST-10682,68.0,Male,Phoenix,114771.54,Gold,In-Store,8,83,5,1781.75,405.35,1,1.2529727303321225,3.7195392325055585,Occasional Big Spenders
CUST-10888,22.0,Female,New York,27444.4,Silver,In-Store,3,48,1,203.86,52.55,0,-2.4096713427901255,0.06216379892531638,New / Low-Engagement
CUST-10661,60.0,Female,Seattle,101151.12,Basic,In-Store,29,39,6,2035.66,322.06,1,1.642050474197864,2.072068953543994,Occasional Big Spenders
CUST-10597,64.0,Male,Boston,99267.77,Gold,Online,1,69,4,2199.22,391.82,1,0.9731251454795588,3.3141733847012236,Occasional Big Spenders
CUST-10999,18.0,Male,Los Angeles,44759.15,Gold,Online,2,115,0,209.92,79.78,0,-2.856968331923762,1.4432550263730397,New / Low-Engagement
CUST-10869,42.0,Female,Chicago,61057.25,Silver,Mobile App,1,104,2,37.53,87.19,0,-1.898018291679734,1.824785617743856,New / Low-Engagement
CUST-10305,72.0,Female,Austin,47693.575,Basic,Mobile App,44,16,13,273.02,27.6,4,0.8031642763831234,-0.49125148330923496,Budget Shoppers
CUST-10123,44.0,Male,Atlanta,34668.2,Silver,Online,36,19,9,333.24,30.26,4,-0.4451868278374269,-0.7889489684682447,Budget Shoppers
CUST-10234,22.0,Female,Boston,55943.25,Silver,Online,1,14,22,686.73,25.14,3,-0.9867195588300832,-1.216066611571244,Young Digital Shoppers
CUST-10830,38.0,Female,Chicago,28255.16,Basic,In-Store,1,74,1,173.24,101.0,0,-2.1273331404546,0.9914256832640723,New / Low-Engagement
CUST-10448,25.0,Female,Los Angeles,74417.44,Basic,In-Store,36,0,24,3860.65,186.22,2,1.740667410450787,-0.9704757424494395,High-Value Loyalists
CUST-10841,31.0,Male,Los Angeles,36507.08,Platinum,Mobile App,8,82,1,132.55,44.21,0,-2.2654036549688032,0.7736272652127768,New / Low-Engagement
CUST-10203,40.0,Female,Miami,27947.44,Basic,Mobile App,18,32,11,507.41,22.47,4,-1.058494463546543,-0.6478902969192438,Budget Shoppers
CUST-10754,49.0,Female,New York,29566.73,Basic,Online,6,78,2,245.54,68.21,0,-1.7496978427422354,1.0156919636784567,New / Low-Engagement
CUST-10512,45.0,Female,Phoenix,93950.69,Silver,Mobile App,49,14,30,4656.31,172.53,2,3.148095096109782,-0.6576526446064446,High-Value Loyalists
CUST-10611,47.0,Male,Chicago,130702.5,Gold,Online,31,74,7,1453.13,333.41,1,1.2868505774711099,2.7359831748517043,Occasional Big Spenders
CUST-10701,32.0,Female,Denver,133202.86,Silver,Online,25,75,5,1979.65,347.78,1,0.9003830913390615,2.7503260753659142,Occasional Big Spenders
CUST-11145,21.0,Female,Los Angeles,45374.01,Silver,Online,1,11,19,649.74,19.04,3,-1.2530618157629068,-1.2929221832066462,Young Digital Shoppers
CUST-10369,69.0,Male,Atlanta,77777.95,Basic,Mobile App,55,4,31,4224.1,171.06,2,3.707667394703345,-0.7219166890154793,High-Value Loyalists
CUST-10049,39.0,Female,New York,52081.88,Basic,In-Store,25,40,14,414.28,16.85,4,-0.6242515186023289,-0.49530931031852826,Budget Shoppers
CUST-10773,29.0,Male,Los Angeles,43928.15,Gold,Mobile App,2,84,2,141.97,75.65,0,-2.2692185831107006,1.0167602620145286,New / Low-Engagement
CUST-10970,26.0,Male,Denver,35626.29,Basic,Online,4,118,2,116.71,48.8,0,-2.7694695416606923,1.2701181825288053,New / Low-Engagement
